$GINS,2188,199197.070,22.576576722,113.931407439,36.007,-0.000,-0.001,0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*37
$GINS,2188,199197.080,22.576576722,113.931407439,36.007,-0.000,-0.001,0.001,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*3A
$GINS,2188,199197.090,22.576576820,113.931407131,36.027,-0.003,0.004,-0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*3D
$GINS,2188,199197.100,22.576576820,113.931407131,36.027,-0.006,-0.001,-0.001,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*1A
$GINS,2188,199197.110,22.576576918,113.931406822,36.047,0.001,-0.001,0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*18
$GINS,2188,199197.120,22.576576918,113.931406822,36.047,-0.005,0.001,-0.001,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*30
$GINS,2188,199197.130,22.576577016,113.931406514,36.067,-0.001,0.000,0.000,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*16
$GINS,2188,199197.140,22.576577016,113.931406514,36.067,-0.003,0.002,-0.001,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*3F
$GINS,2188,199197.150,22.576577114,113.931406206,36.087,-0.001,-0.001,0.000,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*35
$GINS,2188,199197.160,22.576577114,113.931406206,36.087,0.000,0.000,0.000,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*34
$GINS,2188,199197.170,22.576577212,113.931405897,36.107,-0.005,0.001,-0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*3F
$GINS,2188,199197.180,22.576577212,113.931405897,36.107,0.001,0.000,0.000,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*36
$GINS,2188,199197.190,22.576577266,113.931405635,36.127,-0.004,-0.001,-0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*1A
$GINS,2188,199197.200,22.576577266,113.931405635,36.127,-0.002,-0.002,-0.000,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*16
$GINS,2188,199197.210,22.576577171,113.931405531,36.147,0.000,-0.001,0.000,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*10
$GINS,2188,199197.220,22.576577171,113.931405531,36.147,-0.000,0.001,-0.000,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*3C
$GINS,2188,199197.230,22.576577076,113.931405427,36.167,0.001,0.002,-0.000,0.98,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*13
$GINS,2188,199197.240,22.576577076,113.931405427,36.167,0.001,0.001,-0.000,0.98,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*15
$GINS,2188,199197.250,22.576576997,113.931405342,36.187,0.000,0.001,-0.000,0.98,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*1A
$GINS,2188,199197.260,22.576576998,113.931405342,36.187,0.003,-0.002,0.001,0.98,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*15
$GINS,2188,199197.270,22.576576998,113.931405342,36.207,0.002,0.002,-0.000,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*1C
$GINS,2188,199197.280,22.576576998,113.931405342,36.207,0.003,-0.002,0.001,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*11
$GINS,2188,199197.290,22.576576998,113.931405342,36.227,0.004,-0.000,0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*15
$GINS,2188,199197.300,22.576576998,113.931405342,36.227,0.004,-0.003,0.001,0.98,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*1D
$GINS,2188,199197.310,22.576576998,113.931405342,36.247,0.003,0.000,0.000,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*31
$GINS,2188,199197.320,22.576576998,113.931405342,36.247,0.000,0.001,-0.000,0.98,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*1E
$GINS,2188,199197.330,22.576576998,113.931405342,36.267,0.001,-0.000,-0.000,0.98,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*32
$GINS,2188,199197.340,22.576576998,113.931405342,36.267,0.003,-0.003,0.000,0.98,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*1B
$GINS,2188,199197.350,22.576576998,113.931405341,36.287,-0.000,0.001,-0.001,0.98,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*38
$GINS,2188,199197.360,22.576576998,113.931405342,36.287,0.003,0.003,-0.001,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*17
$GINS,2188,199197.370,22.576576998,113.931405341,36.307,0.003,-0.004,0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*19
$GINS,2188,199197.380,22.576576999,113.931405341,36.307,0.000,0.001,-0.001,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*13
$GINS,2188,199197.390,22.576576998,113.931405342,36.327,-0.001,0.001,-0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*3C
$GINS,2188,199197.400,22.576576998,113.931405342,36.327,0.002,-0.001,-0.000,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*32
$GINS,2188,199197.410,22.576576999,113.931405342,36.347,0.000,-0.000,-0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*34
$GINS,2188,199197.420,22.576576999,113.931405342,36.347,0.005,0.001,-0.000,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*1D
$GINS,2188,199197.430,22.576576999,113.931405342,36.367,0.003,-0.002,-0.000,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*34
$GINS,2188,199197.440,22.576576999,113.931405342,36.367,0.003,-0.001,-0.000,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*32
$GINS,2188,199197.450,22.576576999,113.931405342,36.387,-0.001,-0.001,-0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*11
$GINS,2188,199197.460,22.576576999,113.931405342,36.387,0.004,0.000,-0.000,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*15
$GINS,2188,199197.470,22.576576999,113.931405342,36.407,-0.001,0.002,-0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*32
$GINS,2188,199197.480,22.576576999,113.931405342,36.407,0.000,0.002,-0.001,0.99,0.44,-44.29,02,3,1,1,0F,1F,0.00,0*1B
$GINS,2188,199197.490,22.576576999,113.931405342,36.427,0.002,0.002,-0.001,0.99,0.44,-44.29,03,0,1,1,0F,1F,0.00,0*18
$GINS,2188,199197.500,22.576577000,113.931405342,36.427,0.002,0.000,-0.000,0.99,0.44,-44.29,02,3,1,1,0F,1F,0.00,0*19
$GINS,2188,199197.510,22.576577000,113.931405342,36.447,0.001,-0.001,-0.000,0.99,0.44,-44.29,03,0,1,1,0F,1F,0.00,0*33
$GINS,2188,199197.520,22.576577000,113.931405342,36.447,-0.001,-0.004,0.000,0.99,0.44,-44.29,02,3,1,1,0F,1F,0.00,0*37
$GINS,2188,199197.530,22.576577000,113.931405342,36.467,0.000,0.003,-0.001,0.99,0.44,-44.29,03,0,1,1,0F,1F,0.00,0*1C
$GINS,2188,199197.540,22.576577000,113.931405342,36.467,-0.001,-0.001,0.000,0.99,0.44,-44.29,02,3,1,1,0F,1F,0.00,0*36
$GINS,2188,199197.550,22.576577000,113.931405342,36.487,-0.001,-0.001,-0.000,0.99,0.44,-44.29,03,0,1,1,0F,1F,0.00,0*16
$GINS,2188,199197.560,22.576577000,113.931405342,36.487,0.001,-0.001,0.000,0.99,0.43,-44.29,02,3,1,1,0F,1F,0.00,0*10
$GINS,2188,199197.570,22.576577000,113.931405342,36.507,-0.001,0.001,-0.000,0.99,0.43,-44.29,03,0,1,1,0F,1F,0.00,0*37
$GINS,2188,199197.580,22.576577000,113.931405342,36.507,-0.000,0.000,0.000,0.99,0.43,-44.29,02,3,1,1,0F,1F,0.00,0*17
$GINS,2188,199197.590,22.576577000,113.931405341,36.527,-0.001,-0.003,0.001,0.99,0.43,-44.29,03,0,1,1,0F,1F,0.00,0*3B
$GINS,2188,199197.600,22.576576999,113.931405342,36.527,-0.002,0.002,-0.001,0.99,0.44,-44.29,02,3,1,1,0F,1F,0.00,0*3D
$GINS,2188,199197.610,22.576576999,113.931405342,36.547,0.000,0.001,0.000,0.99,0.44,-44.29,03,0,1,1,0F,1F,0.00,0*38
$GINS,2188,199197.620,22.576576999,113.931405342,36.547,0.002,-0.000,0.001,0.99,0.44,-44.29,02,3,1,1,0F,1F,0.00,0*16
$GINS,2188,199197.630,22.576576999,113.931405342,36.567,-0.003,0.002,-0.000,0.99,0.44,-44.29,03,0,1,1,0F,1F,0.00,0*38
$GINS,2188,199197.640,22.576576999,113.931405342,36.567,-0.000,-0.002,0.001,0.99,0.44,-44.29,02,3,1,1,0F,1F,0.00,0*3F
$GINS,2188,199197.650,22.576576999,113.931405341,36.587,-0.001,0.000,0.000,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*16
$GINS,2188,199197.660,22.576576999,113.931405341,36.587,0.001,-0.002,0.001,0.99,0.43,-44.30,02,3,1,1,0F,1F,0.00,0*13
$GINS,2188,199197.670,22.576576999,113.931405341,36.607,0.001,-0.000,0.001,0.99,0.43,-44.30,03,0,1,1,0F,1F,0.00,0*19
$GINS,2188,199197.680,22.576576999,113.931405341,36.607,0.001,-0.001,0.001,0.99,0.43,-44.29,02,3,1,1,0F,1F,0.00,0*1D
$GINS,2188,199197.690,22.576576999,113.931405341,36.627,0.003,0.001,0.001,0.99,0.43,-44.29,03,0,1,1,0F,1F,0.00,0*33
$GINS,2188,199197.700,22.576577000,113.931405341,36.627,0.004,0.001,0.002,0.99,0.43,-44.29,02,3,1,1,0F,1F,0.00,0*35
$GINS,2188,199197.710,22.576577000,113.931405341,36.647,0.000,0.003,0.000,0.99,0.43,-44.29,03,0,1,1,0F,1F,0.00,0*34
$GINS,2188,199197.720,22.576577000,113.931405341,36.647,0.003,-0.002,0.001,0.99,0.43,-44.29,02,3,1,1,0F,1F,0.00,0*1B
$GINS,2188,199197.730,22.576577000,113.931405341,36.667,0.000,0.003,-0.000,0.99,0.43,-44.29,03,0,1,1,0F,1F,0.00,0*19
$GINS,2188,199197.740,22.576577000,113.931405341,36.667,0.003,0.001,0.001,0.99,0.43,-44.29,02,3,1,1,0F,1F,0.00,0*31
$GINS,2188,199197.750,22.576576999,113.931405341,36.687,-0.001,0.001,-0.000,0.99,0.43,-44.29,03,0,1,1,0F,1F,0.00,0*37
$GINS,2188,199197.760,22.576577000,113.931405341,36.687,0.005,-0.001,0.001,0.99,0.43,-44.29,02,3,1,1,0F,1F,0.00,0*16
$GINS,2188,199197.770,22.576577000,113.931405341,36.707,0.002,0.002,-0.000,0.99,0.43,-44.29,03,0,1,1,0F,1F,0.00,0*19
$GINS,2188,199197.780,22.576577000,113.931405342,36.707,0.002,0.002,-0.001,0.99,0.43,-44.29,02,3,1,1,0F,1F,0.00,0*16
$GINS,2188,199197.790,22.576577000,113.931405341,36.727,0.003,0.002,-0.000,0.99,0.43,-44.29,03,0,1,1,0F,1F,0.00,0*14
$GINS,2188,199197.800,22.576577000,113.931405342,36.727,-0.000,0.002,-0.001,0.99,0.43,-44.29,02,3,1,1,0F,1F,0.00,0*3C
$GINS,2188,199197.810,22.576576999,113.931405342,36.747,0.002,0.002,-0.001,0.99,0.43,-44.29,03,0,1,1,0F,1F,0.00,0*1E
$GINS,2188,199197.820,22.576577000,113.931405342,36.747,0.003,-0.000,-0.000,0.99,0.43,-44.29,02,3,1,1,0F,1F,0.00,0*38
$GINS,2188,199197.830,22.576576999,113.931405342,36.767,0.000,0.000,-0.001,0.99,0.44,-44.29,03,0,1,1,0F,1F,0.00,0*19
$GINS,2188,199197.840,22.576576999,113.931405342,36.767,0.001,0.001,-0.001,0.99,0.44,-44.29,02,3,1,1,0F,1F,0.00,0*1C
$GSTA,1,001E,GIDO,11,1,1,0*5D
$GINS,2188,199197.850,22.576577000,113.931405342,36.787,0.003,-0.000,-0.000,0.99,0.44,-44.29,03,0,1,1,0F,1F,0.00,0*36
$GINS,2188,199197.860,22.576577000,113.931405342,36.787,0.001,0.001,-0.001,0.99,0.43,-44.29,02,3,1,1,0F,1F,0.00,0*1F
$GINS,2188,199197.870,22.576577000,113.931405342,36.807,-0.001,-0.001,-0.001,0.99,0.44,-44.29,03,0,1,1,0F,1F,0.00,0*1C
$GINS,2188,199197.880,22.576577000,113.931405342,36.807,0.001,-0.002,-0.000,0.99,0.44,-44.29,02,3,1,1,0F,1F,0.00,0*3E
$GINS,2188,199197.890,22.576576999,113.931405342,36.827,-0.000,-0.001,-0.001,0.99,0.44,-44.29,03,0,1,1,0F,1F,0.00,0*19
$GINS,2188,199197.900,22.576577000,113.931405342,36.827,0.001,0.001,-0.001,0.99,0.44,-44.29,02,3,1,1,0F,1F,0.00,0*1A
$GINS,2188,199197.910,22.576577000,113.931405342,36.847,-0.001,-0.003,-0.000,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*14
$GINS,2188,199197.920,22.576577000,113.931405342,36.847,-0.001,-0.002,-0.001,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*15
$GINS,2188,199197.930,22.576576999,113.931405342,36.867,-0.003,-0.000,-0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*1C
